index,residual,b_intercept,b_nbaths,b_nbeds,b_area,b_age,se_intercept,se_nbaths,se_nbeds,se_area,se_age
6.550000000000000000e+02,-1.422510190470578380e+02,1.764943131143531616e+02,2.164106841905325851e+01,-1.035032016715996406e+01,7.152671583368640229e-02,-1.085810193359404652e+00,9.984231075130925448e-02,6.813411182500367369e-02,1.469560477536830112e-01,2.184175408843377995e-04,6.441133729458711245e-03
6.560000000000000000e+02,-6.512518292435132139e+00,1.439754458660797809e+02,2.341360136936359382e+01,-2.871771925420108573e+01,1.585794340177859030e-01,-2.687244947558223185e+00,1.066436882172074052e-01,6.825181174781599913e-02,1.597297156748620217e-01,1.754116308725103379e-04,1.458177718830432068e-02
6.570000000000000000e+02,-5.938534874963348642e+00,1.519661193545738627e+02,2.223204095823797033e+01,-5.048816489071450775e+01,1.571497009174348813e-01,1.127878800175451668e-01,1.033878957744896188e-01,6.797249015843807862e-02,1.643825830831349422e-01,2.485207861900960019e-04,1.534816752521589618e-02
6.580000000000000000e+02,1.969511343371971890e+01,1.435987404773186711e+02,2.186505314420005064e+01,-2.649679243503242532e+01,9.650234078111628866e-02,-1.835588634966804911e+00,1.040979232465749638e-01,6.795129029501155438e-02,1.428625112474553871e-01,2.299651311200535606e-04,8.467737149770138486e-03
6.590000000000000000e+02,2.362161980581122478e+01,1.515174373502799483e+02,2.222589351275664171e+01,-5.184588978373617607e+01,1.501905878307609465e-01,8.389488089352803435e-02,1.034946040613062140e-01,6.797673195926075274e-02,1.620623689510657384e-01,2.418881269269864711e-04,1.462053976675839993e-02
6.600000000000000000e+02,1.969010471211874957e+01,1.459881262976223013e+02,2.030354472641950636e+01,-1.919444726146561209e+01,1.205322509466964925e-01,-9.359145911792025041e-01,1.126390723343783234e-01,6.733423382426965975e-02,1.766696395314797385e-01,2.300585932632271985e-04,9.620972688957727878e-03
6.610000000000000000e+02,2.954973420093653402e+01,1.489307206942710877e+02,2.079269158755899838e+01,-3.722128101577869330e+00,9.588864371100118411e-02,-3.218276318397667590e-01,9.704472249430041997e-02,6.739094302442023843e-02,1.423155551942771602e-01,2.181805827963661268e-04,1.180147063513526350e-02
6.620000000000000000e+02,-4.357733136099079729e+02,2.064439361425670825e+02,2.246445394023011133e+01,-1.660146338650145879e+02,2.335799194008973956e-01,-4.329757595802389503e+00,1.014186785588358369e-01,6.810217004997790036e-02,1.369406363308398877e-01,1.335704559732912801e-04,8.003230943785532431e-03
6.630000000000000000e+02,1.006759973172213449e+02,1.734952784055961104e+02,2.266820596446627079e+01,-5.824195209678715912e+01,1.340379679376265121e-01,-2.619162657358320434e-02,9.522975051854984385e-02,6.826635821555511463e-02,1.534400979141202492e-01,2.115842421364911544e-04,1.471147974914747796e-02
6.640000000000000000e+02,-2.871138659511430546e+02,1.952663952793563737e+02,2.262883423161446217e+01,-1.654727075873767603e+02,2.148946695100774351e-01,-4.991131413682714513e-01,9.638324393224524667e-02,6.816373088230497090e-02,1.402035088060403223e-01,1.365384682331659575e-04,9.734725014785498842e-03
6.650000000000000000e+02,1.869890337408767866e+00,1.319493685478331315e+02,2.105771987245034538e+01,-1.601265496834625157e-01,4.805687672991551529e-02,2.520838181619702301e-01,1.004496342531637360e-01,6.762552907417981873e-02,1.450644123903215565e-01,2.296751533452385922e-04,1.274018434414478720e-02
6.660000000000000000e+02,-8.063808388447634456e+01,1.464268403684661450e+02,2.048084152264594238e+01,-1.385869036002288901e+01,9.590813683123318445e-02,-6.665378360533222857e-01,1.077715126063783224e-01,6.732916891917142821e-02,1.830093259047770871e-01,2.365503693890496251e-04,1.184909282958023294e-02
6.670000000000000000e+02,-1.434219166706386090e+02,1.837646428839947816e+02,2.265524114645358011e+01,-1.326665528071204108e+02,1.811336968296580197e-01,1.020977068889850070e+00,9.796423082238721325e-02,6.820300869695936075e-02,1.378622507953261300e-01,1.377597895438223234e-04,1.219404965653733512e-02
6.680000000000000000e+02,-4.947877732255413719e+00,2.423861636780579545e+02,2.292964783690723962e+01,-7.470531778418821034e+01,2.286265435008771052e-01,-3.683840151699388610e+00,1.066310713787744779e-01,6.805388972982497064e-02,1.349486284132227487e-01,1.001403132696709598e-04,6.518574220305748540e-03
6.690000000000000000e+02,3.024966538022716023e+01,1.764180964247291854e+02,2.189272302091094957e+01,-1.625525783711988481e+01,8.586975225896587016e-02,-1.127929985543717262e+00,9.864085042602491193e-02,6.831506642591592127e-02,1.401536390785652064e-01,2.249574436113367594e-04,7.207162618326032333e-03
6.700000000000000000e+02,-5.483619740693470135e+01,1.357976906078733066e+02,2.157501331034626446e+01,-2.014862136670625148e+01,7.070704118860494936e-02,-1.096044555528805642e+00,1.022089657617551300e-01,6.794959132084750497e-02,1.450176237129183476e-01,2.461856097265553798e-04,1.140614829547417775e-02
6.710000000000000000e+02,-4.067091575489011746e+01,1.517552750819072571e+02,2.064093498214517552e+01,-9.383370068166851041e+00,1.062204524014770113e-01,3.058101184946328543e-01,1.047189984087703724e-01,6.733777502482515831e-02,1.528331604424154333e-01,2.202534569178882435e-04,1.112403582331995301e-02
6.720000000000000000e+02,-1.839064244968786177e+00,1.329223589082201897e+02,2.099463850514668550e+01,2.168585465725145323e+00,5.158135524863078497e-02,1.744008190505859091e-01,9.764493759539148721e-02,6.761169715457869545e-02,1.455923427328281450e-01,2.333425465991015009e-04,1.366990645773582223e-02
6.730000000000000000e+02,-2.164311112592773423e+00,1.788561984990386975e+02,2.205455536658009663e+01,-2.963992905216570151e+01,1.495165792761431744e-01,-2.733526976648653406e+00,9.825686212834842947e-02,6.835587050539289333e-02,1.509993056101704423e-01,2.243049650149335082e-04,1.112431412317115877e-02
6.740000000000000000e+02,-1.836779367608709856e+00,1.491866182270225920e+02,2.205338158636232393e+01,-3.832472630793800761e+01,1.321549088357284740e-01,-2.818229811391825268e-01,1.003791352585275687e-01,6.795661907103622834e-02,1.617910079506090781e-01,2.535888050464712843e-04,1.812749781151898679e-02
6.750000000000000000e+02,3.195585295280901050e+01,1.454991930593499774e+02,2.087609333341135098e+01,1.172616363082056967e+00,8.137423336926617734e-02,-5.113788409442999727e-01,9.950436092217539163e-02,6.743298210218937050e-02,1.523443278979274007e-01,2.370566928618451561e-04,1.182282748006973326e-02
6.760000000000000000e+02,6.727720059251430484e+01,1.681696360303172071e+02,2.078707635411733889e+01,3.991076460318771613e+00,1.045438920224706358e-01,-2.098830004926126147e+00,9.686785520233590074e-02,6.744337440937683836e-02,1.483333589709412426e-01,1.642963519803835063e-04,1.157747340967120279e-02
6.770000000000000000e+02,-6.872723373518188517e+00,1.365522070369460721e+02,2.154113950675824896e+01,-2.029202719265778043e+01,6.810406434773004503e-02,-8.688351002732340733e-01,1.005165272865177761e-01,6.795221815900447104e-02,1.418193546854316922e-01,2.425364255482679123e-04,1.083675588103277798e-02
6.780000000000000000e+02,-1.431493747566419472e+02,1.647356950169393031e+02,2.290328474645556867e+01,-8.003621199177132439e+01,1.530738918895819811e-01,-1.368418859154365785e+00,1.003728290010982432e-01,6.822765539373093491e-02,1.520197257295312077e-01,1.546676166526558740e-04,1.118463011747665263e-02
6.790000000000000000e+02,-2.825722404512673336e+01,1.738118655936710866e+02,2.255783525326913264e+01,-2.687615546532843425e+01,1.392394271983000698e-01,-1.241360313104275637e+00,9.222744385095045516e-02,6.832414360829584810e-02,1.501908602816061644e-01,2.310179959698309144e-04,1.256292094761243296e-02
6.800000000000000000e+02,1.258068899422877784e+01,1.571631803304584025e+02,2.111604115443850915e+01,2.198613159871502187e+00,1.205516163222070114e-01,2.282592472394152916e-01,9.989799877638705361e-02,6.758778936512110924e-02,1.510814377245892348e-01,2.128915372387486240e-04,8.908279965709201692e-03
6.810000000000000000e+02,9.981826520446094975e+00,1.543556186209600298e+02,2.181314061705898766e+01,-5.055566644775118590e+01,1.484641627545236209e-01,-9.229643260701252405e-01,1.026826630452915418e-01,6.799718564141649102e-02,1.363512270448739849e-01,1.680209575268740683e-04,5.990889974620265679e-03
6.820000000000000000e+02,8.838197258895851505e+00,1.466014450984553719e+02,2.084385742829549670e+01,-2.501743423451940895e-02,8.298983443955727790e-02,-3.697518309941814074e-01,9.918733050991603017e-02,6.741591026171629697e-02,1.472351351329994895e-01,2.256819064643619691e-04,1.232552102204192979e-02
6.830000000000000000e+02,-2.070828265931917258e+02,1.807960738745169920e+02,2.216453342851985653e+01,-8.107578856979937143e+01,1.794520689263757185e-01,-2.158679822148563687e+00,1.047598880470860389e-01,6.801318670169168024e-02,1.291830018702906091e-01,1.638828567015228332e-04,6.169118398903456618e-03
6.840000000000000000e+02,-8.598252570629901470e+01,2.358379953516701164e+02,2.276387001021573653e+01,-7.018609745366465802e+01,2.541275097527295745e-01,-3.899464428119376436e+00,1.050324581725329137e-01,6.803667788467951394e-02,1.333597999868461059e-01,1.155837494798094667e-04,6.915199346920747683e-03
6.850000000000000000e+02,5.862939226122249181e+01,1.411483489308654669e+02,2.358132362746647459e+01,-2.807346437403083428e+01,1.447049657801635358e-01,-2.329098559841192184e+00,1.088141896219024657e-01,6.828952701944088211e-02,1.598617257429050531e-01,1.884788303170223660e-04,1.325732128462699111e-02
6.860000000000000000e+02,2.720817148685934228e+01,1.346967187643424211e+02,2.154517046485530329e+01,-1.769758401864166686e+01,7.716351269659475764e-02,-9.391645092824522922e-02,1.009067835630163279e-01,6.798214412474365420e-02,1.558108783174672052e-01,2.550450068728834152e-04,1.309294198856192012e-02
6.870000000000000000e+02,5.240809640081290866e+01,1.619032890325527774e+02,2.210095549239087731e+01,-4.778468460234506665e+01,1.317488775833878523e-01,-1.616309507043112159e+00,1.060756695761167906e-01,6.798030266858930137e-02,1.307438959371992337e-01,1.986758916341607012e-04,6.947150613524298232e-03
6.880000000000000000e+02,-1.340936996874514975e+01,1.485023290378674403e+02,2.061356350533964488e+01,-9.417771950975721396e+00,1.023358221086005937e-01,-8.280456722078610721e-02,1.030411467151636923e-01,6.731945522995974596e-02,1.615015653479743851e-01,2.251383707525251416e-04,1.156824644192169446e-02
6.890000000000000000e+02,3.983462361848876299e+01,2.143297674914916513e+02,2.248227383102407373e+01,-1.481441880176489576e+02,2.460928461236374931e-01,-6.103624529683516542e+00,1.030769944244222941e-01,6.806800610769600524e-02,1.293326965586748534e-01,1.299869514924424652e-04,6.542666233846135965e-03
6.900000000000000000e+02,-3.127197350530537179e+01,1.572544954351010915e+02,2.106723739380990423e+01,1.937821227239499455e+00,1.252656714183128794e-01,3.859241841478566748e-01,9.986539852236042680e-02,6.755598053967083738e-02,1.525131106222132604e-01,2.173869571459741818e-04,9.415357800763616072e-03
6.910000000000000000e+02,-3.342225334395028113e+01,1.503042471235735036e+02,2.051477638722571228e+01,-4.834078741605647878e+00,9.966983446325536344e-02,-6.139863453957341566e-01,1.055028541795630798e-01,6.737060544871514844e-02,1.728551795370830146e-01,2.063982210764520107e-04,1.038441269479641396e-02
6.920000000000000000e+02,4.319278109499595786e+01,1.447451170434563608e+02,2.031340441153892939e+01,-2.190729544034427434e+01,1.122708623105442838e-01,-1.281841678193893941e+00,1.126577826716892300e-01,6.729981974316408266e-02,1.699890331767123230e-01,2.373891942223975372e-04,1.045956193077417218e-02
6.930000000000000000e+02,-5.649383535069841855e+01,2.285294262916865193e+02,2.270134206670348220e+01,-6.498220232186861267e+01,2.409164928826447727e-01,-3.043294736605630213e+00,1.030018931007297966e-01,6.802564112894483872e-02,1.336327196643534443e-01,1.293339649619807937e-04,7.757094875088292596e-03
6.940000000000000000e+02,-4.007538194569318790e+01,1.710039124120470717e+02,2.130678915631407833e+01,-3.484156195396048261e+00,1.117325616998903481e-01,-1.006940346365250705e-01,9.376763663979482966e-02,6.776207153830828001e-02,1.469533988908613142e-01,2.182736674140401875e-04,7.507664574316219412e-03
6.950000000000000000e+02,7.584660930017136593e+01,1.459844972990417773e+02,2.031495342722955755e+01,-1.891750223035414535e+01,1.219132907626085671e-01,-9.063317752085950918e-01,1.121112840797969246e-01,6.733244793168713382e-02,1.763750460101314865e-01,2.323089535070900155e-04,9.853998509199825631e-03
6.960000000000000000e+02,-1.027981721501276757e+00,1.475459643920220856e+02,2.056528232940016920e+01,-1.223014495925845679e+01,1.040678804704281146e-01,3.795496627968908410e-02,1.055464023979826860e-01,6.730756319602682058e-02,1.568534363866078696e-01,2.256938646629045989e-04,1.089439011943606206e-02
6.970000000000000000e+02,-2.600245213244443931e+01,1.459269205591788250e+02,2.036641123957786803e+01,-1.684548649863044645e+01,1.264837715741089219e-01,-1.023631593012251706e+00,1.101877030041672201e-01,6.732757252134610737e-02,1.810505369475236548e-01,2.301844230222687749e-04,1.068374169922783369e-02
6.980000000000000000e+02,3.950254944984197181e+01,1.454175193065254632e+02,2.317948124943836774e+01,-2.851840507185725571e+01,8.817926127131438252e-02,-1.137509420408234634e-01,1.002372023643667009e-01,6.829739846998411634e-02,1.741708172498559748e-01,2.533767191567349577e-04,1.630163765025740771e-02
6.990000000000000000e+02,-5.161046321359401645e+01,1.906380471188626586e+02,2.219974059120290022e+01,-1.239608423215028381e+02,2.104369835549497192e-01,-2.241029628485500247e+00,1.041100508776192646e-01,6.806980301735872374e-02,1.300992062306194630e-01,1.391454707803183445e-04,6.783785252991503256e-03
7.000000000000000000e+02,-1.742985714082812265e+01,1.372338211021908307e+02,2.098898090560367535e+01,-1.719356091754484117e+00,7.055095163841948458e-02,-8.904744392833642275e-01,9.808684121383966226e-02,6.777398073680306056e-02,1.498446540961266282e-01,2.525482633635642554e-04,1.345004475960068918e-02
7.010000000000000000e+02,-1.603789078804274126e+01,1.317817644276757107e+02,2.131563153204830030e+01,-1.009710134864221054e+01,7.117775134687662208e-02,-2.514217999087005051e-01,1.017930016351764611e-01,6.798208784200782118e-02,1.473462499849212126e-01,2.452729997609247553e-04,1.252146013704041709e-02
7.020000000000000000e+02,-4.408648563097616346e+01,1.705492345179492588e+02,2.262145471618403647e+01,-1.061909946581902098e+01,1.167500330909723716e-01,-1.376862261634064000e+00,9.242823402073468975e-02,6.835605546243846142e-02,1.637189501392972979e-01,2.511873381092088087e-04,1.236889505324996301e-02
7.030000000000000000e+02,-1.281960824525686782e+01,1.539651453851377028e+02,2.229844549696267464e+01,-4.894688451860705669e+01,1.676509196356822384e-01,-2.842084317872485499e+00,1.043355303263322903e-01,6.796978375383302962e-02,1.670760675462065747e-01,2.523698999717569036e-04,1.259110478242985234e-02
7.040000000000000000e+02,2.723668675636859859e+01,1.330160141990148759e+02,2.106060787219098174e+01,-5.042080561789656912e-01,5.142562684837773818e-02,2.390139656182946881e-01,1.015218386484844498e-01,6.760228634800914682e-02,1.371850794877498281e-01,2.143493233998784275e-04,1.345018751412551707e-02
7.050000000000000000e+02,3.424816942893613714e+00,1.439200348456371898e+02,2.345881277428485845e+01,-2.455503794534916651e+01,8.854750701877128760e-02,-1.706890904335573778e+00,1.022832279261760013e-01,6.837599448238101951e-02,1.629444878260461749e-01,2.508232319668626093e-04,1.257301755929123369e-02
7.060000000000000000e+02,-2.455445551494856105e+00,1.337270332800747497e+02,2.095210387733139967e+01,2.164558956291087632e+00,5.311928960433544289e-02,-3.054124031425909935e-01,9.731911597868317387e-02,6.758662034805391905e-02,1.446988072268390602e-01,2.295509596902744836e-04,1.326221214022110968e-02
7.070000000000000000e+02,-2.454683155950534879e+00,1.467962130508177268e+02,2.072466475007787423e+01,-3.656197433696566357e+00,8.238655050792600965e-02,-3.279665047130340683e-01,9.873040358199632049e-02,6.736188365758342955e-02,1.414896862135363864e-01,2.141950125093317644e-04,1.164698426451045085e-02
7.080000000000000000e+02,-7.368343690998541717e+01,1.769236382981360691e+02,2.116790537274903272e+01,2.572786145198808327e+00,9.826814930493164846e-02,-4.681745809177801920e-01,9.447981717061948448e-02,6.776000454457917210e-02,1.414952291669803186e-01,1.656866189363333773e-04,7.862733570627897586e-03
